obs,k,m,n,reference_pool,physical_rqmc,quotient_self_normalized,floor,paired_ratio
3,2,100,65536,0,0.06410984021797776,0.06675326148369745,0.06618310105446724,0.9604001181820117
3,2,100,65536,1,0.06407834360357374,0.06648960543589685,0.06618310105446724,0.9637347549813959
3,2,100,262144,0,0.06498822297789156,0.06976098078310346,0.06618310105446724,0.9315841355491967
3,2,100,262144,1,0.06543457228001208,0.0695278352738902,0.06618310105446724,0.9411277083810595
3,2,100,1048576,0,0.06618520419020207,0.06638436431833207,0.06618310105446724,0.9969998940236142
3,2,100,1048576,1,0.06541638069739564,0.0646789812483195,0.06618310105446724,1.0114009131690722
3,2,100,4194304,0,0.06473138514664024,0.06773248356839423,0.06618310105446724,0.9556918886825763
3,2,100,4194304,1,0.06386580498414116,0.067544352546501,0.06618310105446724,0.9455387841666356
3,2,500,1024,0,0.035136916256509707,0.03243690428458298,0.030988380315992978,1.0832388919805156
3,2,500,1024,1,0.034784932836890214,0.033242872867969536,0.030988380315992978,1.046387686619182
3,2,500,4096,0,0.03232862880853936,0.03309415395670992,0.030988380315992978,0.9768682665472598
3,2,500,4096,1,0.032931884043011825,0.03230141327731269,0.030988380315992978,1.0195183647317982
3,2,500,16384,0,0.03360738767273724,0.033980555423529804,0.030988380315992978,0.9890181974325776
3,2,500,16384,1,0.032669596561137576,0.03364677770076272,0.030988380315992978,0.9709576605428402
3,2,500,65536,0,0.03266625855704769,0.031892019061162506,0.030988380315992978,1.0242769043377387
3,2,500,65536,1,0.03339248646935447,0.0322197654075926,0.030988380315992978,1.0363975667397478
3,2,500,262144,0,0.0318768127856776,0.03239670367626221,0.030988380315992978,0.9839523521966974
3,2,500,262144,1,0.03163665922684594,0.03197350423565208,0.030988380315992978,0.9894648704651353
3,2,500,1048576,0,0.03204383524060252,0.03285221673662766,0.030988380315992978,0.9753933957484258
3,2,500,1048576,1,0.032711156859155724,0.03349846748973042,0.030988380315992978,0.9764971149556002
3,2,500,4194304,0,0.03236250559501351,0.03234680884450584,0.030988380315992978,1.0004852642677406
3,2,500,4194304,1,0.03142445432944224,0.03257679331664148,0.030988380315992978,0.9646269976299179
4,2,100,1024,0,0.06491854058168828,0.0663800233278368,0.06596912358077242,0.9779830938152798
4,2,100,1024,1,0.06522903630686923,0.06730770241199571,0.06596912358077242,0.9691169653600296
4,2,100,4096,0,0.06657708073286339,0.06946888112583458,0.06596912358077242,0.9583727224894694
4,2,100,4096,1,0.06643124299217018,0.07015670335481264,0.06596912358077242,0.9468980128128142
4,2,100,16384,0,0.07391306298254058,0.06910917342315875,0.06596912358077242,1.0695116049206288
4,2,100,16384,1,0.07314371989518406,0.06936437605522061,0.06596912358077242,1.0544853721015919
4,2,100,65536,0,0.0723277826903388,0.06751989592646637,0.06596912358077242,1.071206963486859
4,2,100,65536,1,0.07267875613337378,0.06808547202611728,0.06596912358077242,1.0674634980204667
4,2,100,262144,0,0.06708213831596077,0.07323190535347718,0.06596912358077242,0.9160233916100832
4,2,100,262144,1,0.06789560197768735,0.07394399726747596,0.06596912358077242,0.918203025082484
4,2,100,1048576,0,0.06658754260921851,0.06928342027289378,0.06596912358077242,0.9610891371549393
4,2,100,1048576,1,0.06732705544121564,0.07108867379888179,0.06596912358077242,0.947085546027934
4,2,100,4194304,0,0.07012471722746268,0.06590247105344607,0.06596912358077242,1.0640681010366426
4,2,100,4194304,1,0.06980257561989128,0.06636816086927053,0.06596912358077242,1.0517479271029633
4,2,500,1024,0,0.03248198635019363,0.03302249940322709,0.035064862714335315,0.9836319762949064
4,2,500,1024,1,0.032930848156753935,0.032374947672586765,0.035064862714335315,1.017170699078469
4,2,500,4096,0,0.032169962601643065,0.03254298245312746,0.035064862714335315,0.9885376255227478
4,2,500,4096,1,0.03139480505613611,0.03279163136150355,0.035064862714335315,0.9574029638852528
4,2,500,16384,0,0.03527576726069674,0.03348325048571191,0.035064862714335315,1.053534730021201
4,2,500,16384,1,0.033936328651010976,0.03439998848453575,0.035064862714335315,0.986521511955354
4,2,500,65536,0,0.03402487810887399,0.032639946084296774,0.035064862714335315,1.0424305855469385
4,2,500,65536,1,0.032964523946587,0.03154794508112643,0.035064862714335315,1.0449024131941969
4,2,500,262144,0,0.03126687366468831,0.03271673106672564,0.035064862714335315,0.9556845273117186
4,2,500,262144,1,0.031768213329836724,0.033765561767979076,0.035064862714335315,0.9408465805524817
4,2,500,1048576,0,0.03334129226915537,0.03366326168848109,0.035064862714335315,0.9904355845756951
4,2,500,1048576,1,0.033582995519507684,0.03524037981462252,0.035064862714335315,0.9529691704847312
4,2,500,4194304,0,0.03258216410204769,0.031847091424817696,0.035064862714335315,1.0230813127461043
4,2,500,4194304,1,0.03248930876133965,0.03183539223921308,0.035064862714335315,1.0205405517611659
5,2,100,1024,0,0.0697410464562476,0.06401977395712982,0.06992764091929421,1.089367271164515
5,2,100,1024,1,0.07066531042130664,0.06352150198626594,0.06992764091929421,1.112462838750023
5,2,100,4096,0,0.06571668806122617,0.06596714589310468,0.06992764091929421,0.9962032944053035
